player_name,team,country,maps_played,rounds_played,total_kills,total_deaths,total_assists,headshot_percentage,kills_per_round,deaths_per_round,assists_per_round,damage_per_round,rating,opening_kills,opening_deaths,clutch_wins,kdr,impact_score,survival_rate,assist_contribution,opening_duel_win_rate,consistency_score,performance_index,performance_encoded,performance_category
Swlexa,GamerLegion,Kazakhstan,310,7440,4073.0,5065,879,45.7,0.55,0.68,0.12,71.6,0.85,35,47,13,0.8041,0.3747,0.3192,0.1791,0.4268,0.4859,0.2683,0,Low
Crulf9,Imperial,Russia,448,11200,7607.0,6691,1562,40.3,0.68,0.6,0.14,72.4,1.01,47,34,21,1.1369,0.4221,0.4026,0.1707,0.5802,0.961,0.4191,1,Medium
glark7,G2,Turkey,85,2040,1424.0,1202,384,32.4,0.7,0.59,0.19,73.2,1.02,5,8,4,1.1847,0.4192,0.4108,0.2135,0.3846,0.9227,0.3882,1,Medium
zlexoo,Outsiders,Poland,205,5330,3271.0,3321,667,49.5,0.61,0.62,0.13,72.1,0.98,16,14,11,0.9849,0.3928,0.3769,0.1757,0.5333,0.9227,0.4045,1,Medium
dace9,paiN,Finland,63,1575,953.0,1066,237,40.5,0.61,0.68,0.15,70.4,0.87,7,6,2,0.894,0.3883,0.3232,0.1974,0.5385,0.5466,0.2767,0,Low
Niko5s,Vitality,Canada,110,2860,1664.0,1766,487,49.2,0.58,0.62,0.17,80.9,0.88,9,9,8,0.9422,0.4052,0.3825,0.2267,0.5,0.5777,0.3498,1,Medium
zongzy,Heroic,Australia,289,7514,4780.0,5149,1490,44.6,0.64,0.69,0.2,69.7,0.98,29,27,24,0.9283,0.3999,0.3147,0.2381,0.5179,0.9227,0.3734,1,Medium
Drell5s,FaZe,Finland,254,5842,4132.0,3770,1053,43.9,0.71,0.65,0.18,69.9,0.97,25,34,29,1.096,0.4295,0.3547,0.2022,0.4237,0.8852,0.4149,1,Medium
brazez,MOUZ,Denmark,251,6275,3748.0,4077,1055,39.6,0.6,0.65,0.17,67.9,1.01,18,29,25,0.9193,0.3837,0.3503,0.2208,0.383,0.961,0.3495,1,Medium
prolt7,Outsiders,Sweden,394,8274,4319.0,5734,1221,51.6,0.52,0.69,0.15,75.5,0.97,53,23,17,0.7532,0.3781,0.307,0.2239,0.6974,0.8852,0.3593,1,Medium
skongi,FaZe,Estonia,164,4264,2293.0,2820,422,34.8,0.54,0.66,0.1,58.4,0.9,21,24,4,0.8131,0.3485,0.3386,0.1562,0.4667,0.6417,0.2194,0,Low
zadeie,Lynn Vision,Netherlands,185,4625,3343.0,3222,572,50.1,0.72,0.7,0.12,59.6,1.1,20,14,6,1.0376,0.3971,0.3034,0.1429,0.5882,0.6417,0.4857,2,High
Dionx,Fnatic,Czech Republic,270,7020,5299.0,4454,1279,50.7,0.75,0.63,0.18,69.1,0.94,25,28,19,1.1897,0.4339,0.3655,0.1935,0.4717,0.7769,0.4547,2,High
nantzy,Monte,Mongolia,120,3120,2304.0,1952,406,52.3,0.74,0.63,0.13,67.5,1.12,8,11,3,1.1803,0.4144,0.3744,0.1494,0.4211,0.5777,0.5459,2,High
shelty,Complexity,United States,300,6900,4397.0,4461,1334,44.2,0.64,0.65,0.19,85.7,1.04,21,29,12,0.9857,0.4219,0.3535,0.2289,0.42,0.8484,0.4301,1,Medium
Swulf5s,Liquid,Argentina,237,6162,3430.0,3670,1063,35.5,0.56,0.6,0.17,74.4,1.01,23,15,16,0.9346,0.3912,0.4044,0.2329,0.6053,0.961,0.3355,1,Medium
Glush0,paiN,Bosnia,187,4675,2756.0,3444,615,43.9,0.59,0.74,0.13,65.1,0.89,22,24,6,0.8002,0.3674,0.2633,0.1806,0.4783,0.6094,0.2745,0,Low
prosta,Astralis,Belgium,411,11097,5911.0,7611,1546,57.7,0.53,0.69,0.14,67.9,0.92,24,31,25,0.7766,0.3495,0.3141,0.209,0.4364,0.7081,0.3481,1,Medium
nafany,Imperial,Turkey,200,5000,3007.0,3388,567,38.4,0.6,0.68,0.11,59.0,0.92,23,26,9,0.8875,0.3655,0.3224,0.1549,0.4694,0.7081,0.275,0,Low
blunoa,ENCE,Turkey,117,2457,1487.0,1797,354,45.8,0.61,0.73,0.14,62.1,0.86,11,20,4,0.8275,0.3628,0.2686,0.1867,0.3548,0.516,0.2697,0,Low
Shiko3r,Cloud9,Ukraine,433,11258,6672.0,7402,1784,55.2,0.59,0.66,0.16,56.4,1.03,32,42,24,0.9014,0.3506,0.3425,0.2133,0.4324,0.8852,0.4173,1,Medium
Sharnie,Monte,Turkey,210,5880,3250.0,4194,543,35.6,0.55,0.71,0.09,59.5,0.82,33,30,9,0.7749,0.3587,0.2867,0.1406,0.5238,0.3988,0.1807,0,Low
Delt4k,Apeks,Netherlands,215,5375,4410.0,3111,411,48.8,0.82,0.58,0.08,96.0,1.23,25,13,12,1.4176,0.5174,0.4212,0.0889,0.6579,0.263,0.7035,2,High
Brantzy,G2,Denmark,355,8520,5985.0,4947,1659,50.5,0.7,0.58,0.19,66.2,1.0,24,31,26,1.2098,0.4123,0.4194,0.2135,0.4364,1.0,0.4742,2,High
Grost0,Spirit,Czech Republic,347,8328,5002.0,5259,1296,43.2,0.6,0.63,0.16,67.3,1.0,26,27,21,0.9511,0.3794,0.3685,0.2105,0.4906,1.0,0.3658,1,Medium
Trerg0,Imperial,Bosnia,129,3225,1981.0,2219,360,42.2,0.61,0.69,0.11,64.0,1.02,21,15,1,0.8927,0.3839,0.3119,0.1528,0.5833,0.9227,0.3645,1,Medium
zantix,Vitality,Finland,299,6578,4475.0,4428,895,50.1,0.68,0.67,0.14,73.9,1.12,17,37,21,1.0106,0.4095,0.3268,0.1707,0.3148,0.5777,0.5009,2,High
Grellz,Liquid,United States,347,6940,4305.0,4411,1142,42.5,0.62,0.64,0.16,72.6,1.09,29,22,19,0.976,0.3963,0.3644,0.2051,0.5686,0.6746,0.4279,1,Medium
sherg4k,OG,Estonia,376,10152,5614.0,6433,1285,34.3,0.55,0.63,0.13,68.4,0.96,47,64,2,0.8727,0.3708,0.3663,0.1912,0.4234,0.8484,0.2761,0,Low
Flulfer,GamerLegion,Poland,76,2052,1301.0,1436,263,42.9,0.63,0.7,0.13,68.2,0.83,8,10,1,0.906,0.3837,0.3002,0.1711,0.4444,0.4274,0.2665,0,Low
Stade0,Lynn Vision,Norway,314,7850,4548.0,5794,853,50.4,0.58,0.74,0.11,66.7,0.9,27,65,14,0.7849,0.3616,0.2619,0.1594,0.2935,0.6417,0.3081,1,Medium
prulf3r,FaZe,Ukraine,98,2744,1621.0,1686,665,49.4,0.59,0.61,0.23500000000000001,75.0,1.01,5,8,2,0.9614,0.3818,0.3856,0.2848,0.3846,0.961,0.4083,1,Medium
Frrixix,Complexity,Australia,341,8184,4198.0,5911,764,40.0,0.51,0.72,0.09,53.3,0.74,41,61,22,0.7102,0.3273,0.2777,0.15,0.402,0.1867,0.1265,0,Low
snyrei,Astralis,Sweden,379,9854,6101.0,6847,1701,45.0,0.62,0.69,0.17,69.0,0.99,27,34,24,0.891,0.3823,0.3052,0.2152,0.4426,0.961,0.3617,1,Medium
Frell4k,Virtus.pro,Argentina,405,10530,8900.0,6773,1190,60.2,0.85,0.64,0.11,90.0,1.28,52,21,42,1.314,0.5187,0.3568,0.1146,0.7123,0.1379,0.7752,2,High
zelt0,G2,Argentina,246,6150,5167.0,3659,986,56.3,0.84,0.6,0.16,90.2,1.23,23,28,19,1.4121,0.5074,0.405,0.16,0.451,0.263,0.7357,2,High
frumea,FURIA,Poland,158,3634,2348.0,2220,446,47.2,0.65,0.61,0.12,81.9,1.02,11,7,10,1.0577,0.4247,0.3891,0.1558,0.6111,0.9227,0.4499,2,High
glrix4k,SAW,Netherlands,329,8225,5151.0,4900,1274,44.4,0.63,0.6,0.15,70.0,1.06,31,23,13,1.0512,0.3985,0.4043,0.1923,0.5741,0.7769,0.4364,1,Medium
Prosto,Lynn Vision,United States,178,3738,3168.0,2111,377,65.10000000000001,0.85,0.56,0.1,93.0,1.34,19,16,12,1.5007,0.5218,0.4353,0.1053,0.5429,0.0,0.8692,2,High
blodox,paiN,Czech Republic,319,7975,5856.0,4992,1217,42.0,0.73,0.63,0.15,69.8,0.91,30,26,4,1.1731,0.421,0.374,0.1705,0.5357,0.6746,0.3791,1,Medium
pryrezy,BIG,Norway,199,3980,2256.0,2717,196,47.2,0.57,0.68,0.05,67.9,0.95,18,18,10,0.8303,0.369,0.3173,0.0806,0.5,0.8123,0.3315,1,Medium
flazei,Virtus.pro,Finland,179,4475,2868.0,3275,341,45.2,0.64,0.73,0.08,68.2,0.85,12,25,8,0.8757,0.3789,0.2682,0.1111,0.3243,0.4859,0.2811,0,Low
frergus,NIP,United States,119,2618,1650.0,1673,411,49.8,0.63,0.64,0.16,69.3,1.02,9,12,6,0.9863,0.3901,0.361,0.2025,0.4286,0.9227,0.4263,1,Medium
Blong0,NIP,Russia,74,1850,1220.0,1322,323,37.6,0.66,0.72,0.17,67.7,0.9,14,7,3,0.9228,0.4148,0.2854,0.2048,0.6667,0.6417,0.3018,1,Medium
flinky,Astralis,Denmark,433,9959,6575.0,6300,1446,48.4,0.66,0.63,0.15,71.4,0.9,43,21,35,1.0437,0.4148,0.3674,0.1852,0.6719,0.6417,0.3811,1,Medium
nantz,Heroic,Belgium,258,6966,3803.0,5115,1108,44.5,0.55,0.73,0.16,74.0,0.89,24,25,13,0.7435,0.3708,0.2657,0.2254,0.4898,0.6094,0.2703,0,Low
clopsa,FURIA,Norway,368,8832,5736.0,5310,1039,45.9,0.65,0.6,0.12,74.1,1.02,24,41,19,1.0802,0.4072,0.3988,0.1558,0.3692,0.9227,0.434,1,Medium
skink3r,BIG,Kazakhstan,79,1896,1225.0,1245,75,47.2,0.65,0.66,0.04,70.4,0.87,6,10,4,0.9839,0.3964,0.3434,0.058,0.375,0.5466,0.3344,1,Medium
Prush0,Complexity,United States,391,7820,5659.0,4880,1243,42.0,0.72,0.62,0.16,77.8,0.91,29,43,12,1.1596,0.4327,0.376,0.1818,0.4028,0.6746,0.3852,1,Medium
skiskx,paiN,Germany,381,9144,4423.0,6195,830,46.7,0.48,0.68,0.09,60.9,0.92,58,65,15,0.714,0.3418,0.3225,0.1579,0.4715,0.7081,0.2723,0,Low
zongus,Lynn Vision,Belgium,296,7696,4787.0,5025,1395,47.8,0.62,0.65,0.18,78.0,1.06,24,24,10,0.9526,0.4023,0.3471,0.225,0.5,0.7769,0.4404,1,Medium
glven7,Apeks,Turkey,386,8878,5805.0,5879,1507,43.3,0.65,0.66,0.17,84.3,1.06,50,33,15,0.9874,0.4358,0.3378,0.2073,0.6024,0.7769,0.4466,1,Medium
Prulfzy,Astralis,Canada,354,8496,6632.0,4777,781,63.4,0.78,0.56,0.09,96.2,1.18,68,38,42,1.3883,0.5362,0.4377,0.1034,0.6415,0.3988,0.7634,2,High
grisky,Eternal Fire,Poland,88,2200,1389.0,1393,271,46.8,0.63,0.63,0.12,79.7,1.11,8,6,6,0.9971,0.4184,0.3668,0.16,0.5714,0.6094,0.4818,2,High
Grace5s,Cloud9,Czech Republic,369,9963,4811.0,6425,1324,40.8,0.48,0.64,0.13,64.4,0.92,41,44,26,0.7488,0.3471,0.3551,0.2131,0.4824,0.7081,0.2504,0,Low
nodous,Navi,Latvia,325,8125,4328.0,5606,913,40.8,0.53,0.69,0.11,59.8,0.85,42,48,3,0.772,0.3433,0.31,0.1719,0.4667,0.4859,0.2134,0,Low
Brace3r,Imperial,Kazakhstan,449,12572,8213.0,8418,2010,42.5,0.65,0.67,0.18,67.7,0.98,25,40,40,0.9756,0.3907,0.3304,0.2169,0.3846,0.9227,0.3636,1,Medium
grulf1,Spirit,China,447,10281,6089.0,6939,2010,46.7,0.59,0.68,0.21,71.8,1.09,32,29,42,0.8775,0.3846,0.3251,0.2625,0.5246,0.6746,0.4249,1,Medium
Snent0,Apeks,Belgium,180,5040,3271.0,3221,650,40.1,0.65,0.64,0.13,75.8,0.93,14,14,10,1.0155,0.4104,0.3609,0.1667,0.5,0.7422,0.3446,1,Medium
Prushoo,Heroic,Australia,420,10500,6552.0,6998,1330,42.5,0.62,0.67,0.13,76.3,1.03,40,22,20,0.9363,0.4026,0.3335,0.1733,0.6452,0.8852,0.3928,1,Medium
niskx,Astralis,France,340,8160,5789.0,5539,988,44.1,0.71,0.68,0.12,75.3,1.1,28,32,28,1.0451,0.4285,0.3212,0.1446,0.4667,0.6417,0.4775,2,High
Kong4k,Heroic,Norway,399,9177,5961.0,5666,1310,51.2,0.65,0.62,0.14,70.8,1.12,27,31,13,1.0521,0.3964,0.3826,0.1772,0.4655,0.5777,0.5045,2,High
Glume3r,Lynn Vision,Germany,246,6396,4773.0,3812,697,58.4,0.75,0.6,0.11,84.9,1.33,24,17,32,1.2521,0.4787,0.404,0.1279,0.5854,0.0221,0.7529,2,High
Flikous,MOUZ,China,417,11676,8947.0,7096,565,48.0,0.77,0.61,0.05,81.7,1.29,66,46,28,1.2609,0.483,0.3923,0.061,0.5893,0.114,0.6797,2,High
swunoer,Outsiders,Germany,159,3657,2545.0,2284,508,48.8,0.7,0.62,0.14,83.8,1.09,9,9,12,1.1143,0.4411,0.3754,0.1667,0.5,0.6746,0.5186,2,High
Skyre5s,BIG,Netherlands,166,3320,2918.0,1852,353,53.0,0.88,0.56,0.11,87.7,1.23,23,11,19,1.5756,0.5352,0.4422,0.1111,0.6765,0.263,0.7666,2,High
trade0,Apeks,Bosnia,321,7383,4221.0,4608,927,51.6,0.57,0.62,0.13,85.0,1.01,19,35,16,0.916,0.4013,0.3759,0.1857,0.3519,0.961,0.4264,1,Medium
Clergix,Liquid,Turkey,285,7410,6400.0,3429,866,65.10000000000001,0.86,0.49000000000000005,0.12,98.1,1.25,32,23,22,1.8664,0.5448,0.5372,0.1224,0.5818,0.2118,0.9003,2,High
Frarko,Imperial,United States,296,7400,4668.0,5753,903,45.7,0.63,0.78,0.12,75.1,0.94,42,38,20,0.8114,0.4068,0.2226,0.16,0.525,0.7769,0.3421,1,Medium
blace4k,FaZe,Ukraine,378,9450,4913.0,6517,870,44.9,0.52,0.69,0.09,78.7,0.85,50,52,8,0.7539,0.3806,0.3104,0.1475,0.4902,0.4859,0.2595,0,Low
Kink,Spirit,United States,251,6275,5136.0,3990,690,55.7,0.82,0.64,0.11,87.5,1.17,35,25,17,1.2872,0.502,0.3641,0.1183,0.5833,0.4274,0.674,2,High
Brikoy,Fnatic,Czech Republic,316,7584,6246.0,4156,991,55.0,0.82,0.55,0.13,87.3,1.16,37,18,41,1.5029,0.5143,0.452,0.1368,0.6727,0.4564,0.7112,2,High
stulf1,Monte,Belgium,348,9744,6400.0,6419,1304,45.9,0.66,0.66,0.13,70.3,1.07,21,36,23,0.997,0.3976,0.3412,0.1646,0.3684,0.7422,0.4399,1,Medium
Swuno4k,NIP,Bosnia,102,2448,1357.0,1666,221,37.6,0.55,0.68,0.09,75.5,0.91,8,17,3,0.8145,0.372,0.3194,0.1406,0.32,0.6746,0.2573,0,Low
sniski,Monte,Latvia,171,3933,2968.0,1968,338,64.5,0.75,0.5,0.09,97.9,1.28,21,13,15,1.5081,0.5147,0.4996,0.1071,0.6176,0.1379,0.8292,2,High
flrix1,MOUZ,Bosnia,125,3250,2133.0,2016,584,43.6,0.66,0.62,0.18,63.0,1.04,8,13,10,1.058,0.39,0.3797,0.2143,0.381,0.8484,0.4162,1,Medium
trveno,Monte,Turkey,188,4512,2492.0,3036,573,46.2,0.55,0.67,0.13,75.9,0.84,23,20,8,0.8208,0.3868,0.3271,0.1912,0.5349,0.4564,0.2772,0,Low
stops,BIG,Denmark,94,1880,1255.0,1236,354,43.8,0.67,0.66,0.19,68.0,1.0,8,9,0,1.0154,0.3923,0.3426,0.2209,0.4706,1.0,0.3897,1,Medium
dycha,paiN,France,143,2860,1880.0,1750,357,41.1,0.66,0.61,0.12,71.6,1.04,4,12,4,1.0743,0.3914,0.3881,0.1538,0.25,0.8484,0.4066,1,Medium
Zade1,Monte,Germany,184,4048,2533.0,2960,461,44.9,0.63,0.73,0.11,72.2,0.95,29,23,2,0.8557,0.4014,0.2688,0.1486,0.5577,0.8123,0.3471,1,Medium
pryre1,paiN,Czech Republic,80,2160,1538.0,1301,359,52.0,0.71,0.6,0.17,61.3,1.04,7,7,2,1.1822,0.4012,0.3977,0.1932,0.5,0.8484,0.4912,2,High
zisk0,MOUZ,Estonia,246,6888,4542.0,4141,1142,40.3,0.66,0.6,0.17,69.2,0.91,12,21,15,1.0968,0.3977,0.3988,0.2048,0.3636,0.6746,0.3397,1,Medium
Skarn0,NIP,Mongolia,329,8225,4729.0,5448,1369,52.2,0.58,0.66,0.17,74.0,0.97,43,41,18,0.868,0.3969,0.3376,0.2267,0.5119,0.8852,0.3962,1,Medium
kent4k,Virtus.pro,Czech Republic,168,4032,2476.0,2366,747,42.2,0.61,0.59,0.19,64.7,0.88,17,14,10,1.0465,0.3876,0.4132,0.2375,0.5484,0.5777,0.3174,1,Medium
snink9,Monte,Netherlands,80,2000,1125.0,1429,295,46.2,0.56,0.71,0.15,68.4,0.97,10,7,3,0.7873,0.3707,0.2855,0.2113,0.5882,0.8852,0.3308,1,Medium
Kostzy,Fnatic,Ukraine,264,6336,5137.0,3979,758,49.0,0.81,0.63,0.12,71.4,1.11,46,21,16,1.291,0.4755,0.372,0.129,0.6866,0.6094,0.5864,2,High
styreix,Apeks,Turkey,220,5720,3651.0,4097,964,50.9,0.64,0.72,0.17,62.7,0.9,32,33,14,0.8911,0.3913,0.2837,0.2099,0.4923,0.6417,0.3509,1,Medium
Xlexy,paiN,Poland,386,10036,7485.0,5610,415,45.0,0.75,0.56,0.04,93.5,1.17,70,13,41,1.3342,0.5173,0.441,0.0506,0.8434,0.4274,0.6356,2,High
Craze5s,Astralis,Latvia,202,5050,3717.0,3039,975,42.4,0.74,0.6,0.19,68.6,0.96,15,14,15,1.2231,0.4289,0.3982,0.2043,0.5172,0.8484,0.423,1,Medium
Skong9,Navi,Belgium,401,10025,6833.0,6907,1834,37.8,0.68,0.69,0.18,69.1,1.0,23,39,13,0.9893,0.3924,0.311,0.2093,0.371,1.0,0.3528,1,Medium
NiKo,GamerLegion,Brazil,86,2150,1720.0,1380,307,51.7,0.8,0.64,0.14,78.8,0.98,8,10,8,1.2464,0.4708,0.3581,0.1489,0.4444,0.9227,0.5187,2,High
Sklex5s,TheMongolz,Denmark,204,4488,3778.0,2669,455,56.9,0.84,0.59,0.1,90.7,1.17,24,12,17,1.4155,0.5163,0.4053,0.1064,0.6667,0.4274,0.7132,2,High
Snaceus,Vitality,Estonia,252,5544,4756.0,3020,512,61.4,0.86,0.54,0.09,84.4,1.32,39,19,14,1.5748,0.5198,0.4553,0.0947,0.6724,0.0446,0.8497,2,High
Trume3r,FURIA,Norway,278,6672,4192.0,4418,809,36.6,0.63,0.66,0.12,66.8,1.03,21,27,8,0.9488,0.3798,0.3378,0.16,0.4375,0.8852,0.3466,1,Medium
xadey,GamerLegion,Sweden,131,3013,2437.0,1741,360,52.5,0.81,0.58,0.12,76.1,1.27,21,8,15,1.3998,0.4945,0.4222,0.129,0.7241,0.1621,0.7255,2,High
Swade9,Liquid,Finland,274,7124,5160.0,4166,1070,43.6,0.72,0.58,0.15,71.6,1.0,19,17,16,1.2386,0.4273,0.4152,0.1724,0.5278,1.0,0.4529,2,High
Crace9,G2,Turkey,277,6094,4463.0,3799,871,39.8,0.73,0.62,0.14,76.8,0.94,25,26,20,1.1748,0.444,0.3766,0.1609,0.4902,0.7769,0.4007,1,Medium
Crolt9,Apeks,Finland,265,6625,3706.0,4226,1114,47.1,0.56,0.64,0.17,75.8,1.08,22,18,13,0.877,0.3837,0.3621,0.2329,0.55,0.7081,0.4208,1,Medium
Triskix,FURIA,Turkey,226,5650,4724.0,2869,619,61.3,0.84,0.51,0.11,89.0,1.34,28,16,22,1.6466,0.5246,0.4922,0.1158,0.6364,0.0,0.8761,2,High
dlexer,Virtus.pro,Brazil,90,1890,1192.0,1413,309,31.6,0.63,0.75,0.16,67.9,0.86,9,11,5,0.8436,0.3831,0.2524,0.2025,0.45,0.516,0.2107,0,Low
Shops1,Navi,Brazil,275,5500,3919.0,3556,1085,43.3,0.71,0.65,0.2,84.7,0.98,24,29,16,1.1021,0.4479,0.3535,0.2198,0.4528,0.9227,0.4316,1,Medium
Snarker,NIP,Mongolia,138,3588,2173.0,2630,587,38.5,0.61,0.73,0.16,63.6,0.76,11,13,5,0.8262,0.3626,0.267,0.2078,0.4583,0.2372,0.1753,0,Low
clink0,Apeks,Czech Republic,308,7700,6111.0,3860,915,57.5,0.79,0.5,0.12,83.1,1.21,45,24,31,1.5832,0.5048,0.4987,0.1319,0.6522,0.316,0.7591,2,High
Swostus,Imperial,Canada,62,1240,677.0,811,231,38.3,0.55,0.65,0.19,63.9,0.81,7,10,2,0.8348,0.3609,0.346,0.2568,0.4118,0.3707,0.2018,0,Low
propsy,TYLOO,Poland,215,4730,3165.0,2822,827,46.4,0.67,0.6,0.17,81.8,1.1,13,13,11,1.1215,0.4274,0.4034,0.2024,0.5,0.6417,0.5024,2,High
blanter,paiN,United States,231,5313,3189.0,3572,555,53.3,0.6,0.67,0.1,61.7,0.94,30,20,15,0.8928,0.3786,0.3277,0.1429,0.6,0.7769,0.3767,1,Medium
Swelloo,Fnatic,Poland,156,3744,2139.0,2720,460,39.9,0.57,0.73,0.12,68.9,0.84,15,16,7,0.7864,0.3666,0.2735,0.1739,0.4839,0.4564,0.2226,0,Low
Snell5s,FaZe,Mongolia,210,4620,2743.0,3259,410,46.6,0.59,0.71,0.09,67.6,0.88,19,28,7,0.8417,0.3688,0.2946,0.1324,0.4043,0.5777,0.2918,0,Low
glantx,MIBR,Netherlands,308,6160,3951.0,4079,743,41.5,0.64,0.66,0.12,73.3,0.96,25,27,8,0.9686,0.3968,0.3378,0.1579,0.4808,0.8484,0.3505,1,Medium
Starnus,Cloud9,Norway,337,8425,4548.0,5492,1093,46.3,0.54,0.65,0.13,54.5,0.91,27,50,13,0.8281,0.3318,0.3481,0.194,0.3506,0.6746,0.2773,0,Low
Graceix,Monte,Estonia,308,7392,4717.0,4900,1218,48.9,0.64,0.66,0.16,62.1,1.12,26,30,21,0.9627,0.3815,0.3371,0.2,0.4643,0.5777,0.4657,2,High
Dade5s,TheMongolz,Australia,190,4180,2610.0,2579,476,40.5,0.62,0.62,0.11,65.4,0.86,30,32,0,1.012,0.3943,0.383,0.1507,0.4839,0.516,0.2962,1,Medium
frace9,FaZe,Czech Republic,336,8064,6556.0,4396,764,47.5,0.81,0.55,0.09,82.6,1.32,51,16,37,1.4914,0.5077,0.4549,0.1,0.7612,0.0446,0.7515,2,High
Swerg3r,Navi,Germany,350,10150,6206.0,6454,1078,45.4,0.61,0.64,0.11,71.6,0.98,24,35,27,0.9616,0.3909,0.3641,0.1528,0.4068,0.9227,0.377,1,Medium
skergx,SAW,Bosnia,463,11575,8848.0,6851,1125,53.5,0.76,0.59,0.1,86.7,1.33,61,31,42,1.2915,0.4889,0.4081,0.1163,0.663,0.0221,0.7408,2,High
crent3r,Spirit,Mongolia,365,9125,8288.0,5644,583,57.0,0.905,0.62,0.06,90.3,1.32,48,32,42,1.4685,0.5402,0.3815,0.0622,0.6,0.0446,0.8224,2,High
xaceoo,TYLOO,France,79,1580,859.0,1075,206,57.4,0.54,0.68,0.13,63.8,0.8,6,9,2,0.7991,0.3444,0.3196,0.194,0.4,0.3431,0.2811,0,Low
Perfecto,Eternal Fire,Denmark,385,8855,5467.0,5363,1387,37.6,0.62,0.61,0.16,76.7,1.05,26,38,32,1.0194,0.4078,0.3944,0.2051,0.4062,0.8123,0.3956,1,Medium
Fryreie,Lynn Vision,Australia,229,5725,3165.0,3561,884,47.4,0.55,0.62,0.15,66.1,0.96,23,19,16,0.8888,0.3708,0.378,0.2143,0.5476,0.8484,0.3495,1,Medium
fraze,SAW,Ukraine,333,7992,5883.0,5128,991,51.7,0.74,0.64,0.12,81.4,0.95,21,23,11,1.1472,0.4415,0.3584,0.1395,0.4773,0.8123,0.4637,2,High
crantix,G2,Russia,362,9050,4212.0,6321,1364,40.8,0.47,0.7,0.15,60.9,1.02,44,49,11,0.6664,0.3277,0.3015,0.2419,0.4731,0.9227,0.2766,0,Low
frarnie,Navi,Brazil,60,1560,1132.0,1148,145,32.4,0.73,0.74,0.09,56.5,0.95,5,9,1,0.9861,0.3813,0.2641,0.1098,0.3571,0.8123,0.2877,0,Low
Shost3r,TheMongolz,Poland,230,6210,3401.0,4321,443,53.1,0.55,0.7,0.07,66.6,0.77,29,32,8,0.7871,0.3649,0.3042,0.1129,0.4754,0.263,0.2543,0,Low
xush9,SAW,France,137,3151,2147.0,1945,393,57.5,0.68,0.62,0.12,72.4,0.98,9,12,12,1.1039,0.4164,0.3827,0.15,0.4286,0.9227,0.4855,2,High
zell1,Heroic,Poland,152,3952,2638.0,2783,703,51.1,0.67,0.7,0.18,80.4,1.1,9,9,13,0.9479,0.4194,0.2958,0.2118,0.5,0.6417,0.4917,2,High
Glodoo,Outsiders,Finland,295,7965,4261.0,5350,1042,50.3,0.54,0.67,0.13,64.6,0.77,18,46,10,0.7964,0.3445,0.3283,0.194,0.2812,0.263,0.226,0,Low
Drant4k,Lynn Vision,Mongolia,199,4577,2946.0,3085,678,38.6,0.64,0.67,0.15,70.1,1.05,13,13,5,0.9549,0.3853,0.326,0.1899,0.5,0.8123,0.3733,1,Medium
Prergus,Imperial,Russia,160,3520,2480.0,2229,574,53.3,0.7,0.63,0.16,66.3,0.94,11,12,9,1.1126,0.4052,0.3668,0.186,0.4783,0.7769,0.4344,1,Medium
droltus,Lynn Vision,United States,194,4462,2339.0,3378,525,32.9,0.52,0.76,0.12,63.1,0.96,23,27,6,0.6924,0.3405,0.2429,0.1875,0.46,0.8484,0.2151,0,Low
froltus,Eternal Fire,China,276,6900,3937.0,4851,656,48.8,0.57,0.7,0.1,68.9,0.87,37,52,9,0.8116,0.3772,0.297,0.1493,0.4157,0.5466,0.2991,1,Medium
prellix,MIBR,Norway,109,2507,1430.0,1798,341,38.4,0.57,0.72,0.14,72.0,1.01,14,17,1,0.7953,0.3765,0.2828,0.1972,0.4516,0.961,0.3162,1,Medium
truno0,Astralis,Russia,151,3775,2484.0,2186,748,37.2,0.66,0.58,0.2,73.0,0.92,11,11,8,1.1363,0.4122,0.4209,0.2326,0.5,0.7081,0.3459,1,Medium
claceix,Outsiders,Netherlands,206,5150,4072.0,3278,412,60.8,0.79,0.64,0.08,94.9,1.16,36,26,26,1.2422,0.5254,0.3635,0.092,0.5806,0.4564,0.7052,2,High
swaceoo,Navi,Czech Republic,455,10010,8921.0,5670,1225,55.5,0.89,0.57,0.12,91.4,1.34,62,21,32,1.5734,0.5374,0.4336,0.1188,0.747,0.0,0.8414,2,High
Nanter,GamerLegion,Germany,372,9300,6337.0,6006,1433,42.0,0.68,0.65,0.15,59.6,0.95,36,38,20,1.0551,0.3905,0.3542,0.1807,0.4865,0.8123,0.3582,1,Medium
Crarka,BIG,Sweden,244,5612,3407.0,3582,1002,40.2,0.61,0.64,0.18,75.6,0.96,17,19,24,0.9511,0.4024,0.3617,0.2278,0.4722,0.8484,0.3445,1,Medium
Skink9,FaZe,China,204,5508,2759.0,3565,525,44.0,0.5,0.65,0.1,72.5,0.9,21,32,12,0.7739,0.3646,0.3528,0.1667,0.3962,0.6417,0.2738,0,Low
skodox,Navi,Denmark,276,6624,3699.0,4572,953,30.3,0.56,0.69,0.14,70.1,0.73,32,23,16,0.8091,0.3769,0.3098,0.2,0.5818,0.1621,0.1221,0,Low
