player_name,team,country,maps_played,rounds_played,total_kills,total_deaths,total_assists,headshot_percentage,kills_per_round,deaths_per_round,assists_per_round,damage_per_round,rating,opening_kills,opening_deaths,clutch_wins
nerg9,TheMongolz,Czech Republic,231,5775,4195,3149,382,60.9,0.73,0.55,0.07,93.7,1.33,33,18,23
Grarny,paiN,China,266,5852,3414,4185,542,44.6,0.58,0.72,0.09,71.8,0.86,22,35,10
skarkie,FaZe,Denmark,332,8300,5229,5372,1249,35.7,0.63,0.65,0.15,68.9,0.96,29,31,13
Nadea,TYLOO,Kazakhstan,68,1700,1148,1233,262,40.0,0.68,0.73,0.15,68.0,0.74,12,8,4
Stenty,paiN,United States,122,3172,2449,2010,531,36.6,0.77,0.63,0.17,79.7,1.07,6,13,7
Flisk1,Virtus.pro,Australia,227,5675,2844,3988,646,46.8,0.5,0.7,0.11,68.3,0.85,32,34,9
zant1,BIG,Netherlands,138,3312,1770,2268,535,48.1,0.53,0.68,0.16,66.7,0.77,18,11,6
Cladeo,Spirit,Denmark,420,10080,6460,6239,1671,50.8,0.64,0.62,0.17,78.8,0.99,30,38,26
stiskus,FaZe,Sweden,202,4646,3928,3037,418,62.6,0.85,0.65,0.09,90.9,1.32,32,13,40
Triskzy,SAW,Poland,231,5544,3550,3770,558,34.0,0.64,0.68,0.1,67.4,0.77,22,23,4
darka,Vitality,Finland,219,5475,5060,3381,448,53.0,0.92,0.62,0.08,75.1,1.1,24,13,25
shyrei,NIP,Estonia,107,2568,1553,1691,254,40.0,0.6,0.66,0.1,66.2,0.77,13,16,2
Snuno0,OG,Argentina,178,5162,2929,3540,733,50.2,0.57,0.69,0.14,61.1,0.94,20,22,8
xostix,TYLOO,China,199,4179,2470,2846,386,35.2,0.59,0.68,0.09,71.1,0.9,20,29,9
Doltus,OG,Brazil,442,10166,8624,4991,787,61.3,0.85,0.49,0.08,86.8,1.39,72,49,61
stost5s,TheMongolz,Bosnia,319,7656,4757,5501,836,52.3,0.62,0.72,0.11,64.6,0.94,31,35,20
Claze9,Lynn Vision,Belgium,428,9844,6714,6274,1142,47.1,0.68,0.64,0.12,74.5,1.01,28,48,25
flodo0,Imperial,Mongolia,299,8073,4540,5939,1081,51.8,0.56,0.74,0.13,57.8,0.88,49,23,7
Clantus,MIBR,United States,282,6486,3795,4958,908,36.5,0.59,0.76,0.14,66.2,0.88,35,48,6
Granty,ENCE,Mongolia,93,2232,1469,1441,247,38.3,0.66,0.65,0.11,71.9,1.04,8,5,4
Snosta,TYLOO,Kazakhstan,218,5232,3148,3850,779,44.3,0.6,0.74,0.15,65.6,0.85,35,30,0
sholtus,Eternal Fire,Czech Republic,216,5616,4071,3420,899,44.8,0.72,0.61,0.16,71.3,1.08,16,22,13
snodo9,MOUZ,Australia,295,6785,4341,4453,1073,37.7,0.64,0.66,0.16,72.2,1.06,27,32,15
Xiko5s,Virtus.pro,Turkey,262,7074,4608,5016,904,36.1,0.65,0.71,0.13,72.6,0.79,42,23,10
flarn3r,G2,Kazakhstan,429,11154,7780,6231,1682,49.8,0.7,0.56,0.15,69.7,0.93,44,40,30
xantix,Virtus.pro,Kazakhstan,113,2825,1977,1671,178,50.0,0.7,0.59,0.06,73.6,1.17,15,8,8
Dryre4k,TYLOO,Latvia,217,5859,3927,4052,642,38.6,0.67,0.69,0.11,63.4,1.02,33,22,8
frion9,Imperial,Germany,86,2150,961,1468,239,43.0,0.45,0.68,0.11,67.6,0.76,9,12,1
pruno9,OG,Czech Republic,156,4212,2657,2489,644,46.5,0.63,0.59,0.15,64.8,1.02,13,11,10
brrixi,Cloud9,Ukraine,385,9240,6318,6081,1454,46.9,0.68,0.66,0.16,70.9,0.93,23,49,12
prrix,Monte,Denmark,257,6939,4396,4621,640,37.0,0.63,0.67,0.09,67.6,1.0,27,38,15
blikoy,Fnatic,Latvia,299,7475,5086,5112,1089,46.1,0.68,0.68,0.15,60.1,0.98,27,25,14
nadeoo,MIBR,China,283,7358,4447,5402,858,47.2,0.6,0.73,0.12,57.1,0.79,33,42,13
skelt0,TYLOO,Poland,101,2424,1763,1510,454,52.5,0.73,0.62,0.19,75.0,1.07,10,7,7
Trodo0,MIBR,Belgium,241,5302,3252,3576,958,38.2,0.61,0.67,0.18,60.8,0.83,12,28,6
Shadei,SAW,Poland,166,3486,2691,2117,351,58.0,0.77,0.61,0.1,77.3,1.39,19,13,14
Grinka,MOUZ,Latvia,403,10478,6414,6977,1615,52.2,0.61,0.67,0.15,60.8,1.08,32,25,27
glyreoo,OG,Poland,223,5798,3439,4512,604,29.9,0.59,0.78,0.1,71.1,0.91,36,28,8
clost1,G2,Bosnia,393,10218,6857,6305,1522,48.5,0.67,0.62,0.15,69.9,0.94,37,38,21
Clrix0,Imperial,Mongolia,263,6838,5608,4484,519,63.4,0.82,0.66,0.08,93.9,1.1,52,16,37
Xaze7,Vitality,United States,415,11620,8222,7267,1407,39.9,0.71,0.63,0.12,66.0,1.08,47,44,26
flusho,Virtus.pro,Finland,213,4686,2456,3154,782,41.8,0.52,0.67,0.17,70.9,0.8,25,36,12
Zell7,ENCE,Australia,364,10192,6471,6193,1897,49.3,0.63,0.61,0.19,79.4,1.1,31,31,4
frisk7,G2,Finland,147,3675,3178,1997,473,51.9,0.87,0.54,0.13,90.2,1.28,15,13,11
snazeus,Astralis,Finland,242,5808,3522,4423,592,33.0,0.61,0.76,0.1,63.3,0.82,27,45,8
gllexx,OG,Poland,326,7824,4804,5044,1260,49.2,0.61,0.64,0.16,68.0,0.96,22,17,13
Nush5s,paiN,United States,133,3192,2621,1593,196,41.5,0.82,0.5,0.06,88.3,1.1,14,15,10
trveni,Virtus.pro,Estonia,232,6032,5244,3761,687,53.0,0.87,0.62,0.11,88.0,1.11,25,24,28
Glodo9,BIG,Finland,155,4340,2924,3243,405,39.1,0.67,0.75,0.09,52.1,0.91,22,16,4
skven3r,SAW,Canada,232,6032,4175,3725,930,48.7,0.69,0.62,0.15,73.8,0.96,18,20,6
frunoie,Fnatic,China,361,9386,7894,5295,849,61.2,0.84,0.56,0.09,103.6,1.22,41,28,38
Stost7,OG,Mongolia,168,4032,2194,2717,609,43.5,0.54,0.67,0.15,64.8,0.91,25,34,11
Prazei,Monte,Belgium,298,7748,7043,5105,651,58.4,0.91,0.66,0.08,83.5,1.33,50,13,23
Gladezy,ENCE,Netherlands,339,8814,6423,6699,1038,35.5,0.73,0.76,0.12,52.8,0.77,37,31,15
Swionie,BIG,Germany,404,9292,6077,5862,1180,49.0,0.65,0.63,0.13,69.6,1.02,22,20,20
blinkoo,G2,Bosnia,402,10050,9256,4615,1582,58.5,0.92,0.46,0.16,81.2,1.39,59,31,39
Drulfer,paiN,United States,345,7935,4726,5967,788,44.4,0.6,0.75,0.1,67.1,0.84,50,58,13
drade1,Astralis,Norway,337,9436,6264,5670,1022,30.6,0.66,0.6,0.11,68.0,0.84,37,59,21
bliko3r,MIBR,Mongolia,309,8034,4616,5990,1173,49.7,0.57,0.75,0.15,76.1,0.97,36,57,24
Zark9,Vitality,Czech Republic,177,4071,2733,2954,488,36.3,0.67,0.73,0.12,74.9,0.89,23,25,1
Prarki,OG,Russia,267,7209,4279,4969,540,40.7,0.59,0.69,0.08,63.4,0.88,16,35,8
noltzy,NIP,Argentina,193,5211,3762,3649,849,36.8,0.72,0.7,0.16,77.2,1.04,15,22,15
Shodoix,Liquid,Poland,103,2575,1372,1824,155,36.5,0.53,0.71,0.06,69.1,0.81,14,12,7
zelt3r,TYLOO,Netherlands,214,4494,1970,3224,686,44.0,0.44,0.72,0.15,75.2,0.89,19,16,3
Stodo4k,NIP,Canada,112,2240,2001,1389,366,54.5,0.89,0.62,0.16,81.1,1.29,16,9,15
Prioni,ENCE,China,222,5772,3490,3942,739,45.4,0.6,0.68,0.13,64.7,0.87,33,32,11
kulf7,Astralis,Sweden,434,9548,6119,5275,1442,39.0,0.64,0.55,0.15,82.6,0.88,28,49,21
Stant5s,ENCE,Czech Republic,142,3408,1858,2457,420,47.5,0.55,0.72,0.12,60.3,0.87,19,16,2
Narki,TheMongolz,Finland,461,11525,8497,6991,1207,51.8,0.74,0.61,0.1,97.5,1.27,70,44,44
Clost5s,TYLOO,Australia,366,9882,5102,6552,1802,46.3,0.52,0.66,0.18,70.3,1.04,21,23,27
flell9,SAW,Argentina,409,9816,8120,5603,937,56.7,0.83,0.57,0.1,88.1,1.32,85,30,27
Skiona,Eternal Fire,China,322,8372,7519,5691,719,56.8,0.9,0.68,0.09,97.0,1.23,32,29,22
shostzy,BIG,Latvia,287,6314,4025,4332,1480,52.8,0.64,0.69,0.23,67.2,1.05,28,33,26
Glolt4k,MOUZ,France,97,2425,1356,1651,278,43.0,0.56,0.68,0.11,69.5,0.8,13,15,6
bliska,Cloud9,France,192,4800,3040,2784,1090,44.7,0.63,0.58,0.23,69.3,0.99,14,22,12
sharn7,Eternal Fire,Argentina,62,1798,1198,1258,298,40.7,0.67,0.7,0.17,54.9,0.89,10,11,2
dinkzy,NIP,Canada,286,6578,3976,4588,966,54.0,0.6,0.7,0.15,71.6,0.89,42,43,8
Kerg,NIP,France,287,6888,4082,4896,922,43.5,0.59,0.71,0.13,62.3,1.0,21,28,5
grost1,Heroic,Ukraine,398,9154,4403,6286,1299,33.9,0.48,0.69,0.14,59.3,0.84,21,55,23
xark,Virtus.pro,France,266,5852,3179,4275,938,47.9,0.54,0.73,0.16,62.0,0.75,41,32,13
drushz,TYLOO,Belgium,324,8424,4839,6101,979,36.5,0.57,0.72,0.12,60.7,0.89,39,29,21
nink4k,Heroic,Poland,382,9932,5682,7521,865,43.4,0.57,0.76,0.09,74.8,0.91,42,59,12
skelloo,Vitality,Brazil,290,6670,2915,4587,816,32.8,0.44,0.69,0.12,62.6,1.02,35,43,14
Styrezy,Spirit,China,309,7725,5029,4758,1271,44.9,0.65,0.62,0.16,70.9,0.99,18,22,9
swulfi,OG,Ukraine,279,5580,4090,3702,1017,40.6,0.73,0.66,0.18,50.1,0.97,32,32,10
Snentoo,OG,Mongolia,140,3780,2378,2588,605,43.6,0.63,0.68,0.16,68.6,0.93,14,17,9
narnoo,FaZe,Mongolia,97,2522,1521,1784,356,48.1,0.6,0.71,0.14,64.9,0.85,9,14,2
Clace1,MIBR,Brazil,273,6279,3412,4456,765,40.3,0.54,0.71,0.12,50.7,0.81,37,25,1
zink1,Astralis,Kazakhstan,307,7061,3946,5513,973,43.1,0.56,0.78,0.14,66.4,0.82,43,36,17
Swlexx,Spirit,Germany,192,4032,2571,2522,346,39.1,0.64,0.63,0.09,71.7,0.82,18,26,5
swello,Eternal Fire,Argentina,270,7020,4557,5379,936,47.3,0.65,0.77,0.13,65.3,0.83,25,51,10
dush0,Monte,Netherlands,229,5725,3138,3762,781,38.5,0.55,0.66,0.14,68.5,0.83,20,40,13
Drodo0,Navi,Sweden,149,3576,2330,2128,516,49.9,0.65,0.6,0.14,79.8,1.07,9,12,5
Stiko,BIG,Turkey,356,8544,4655,5535,1321,47.1,0.54,0.65,0.15,55.1,0.86,55,57,29
Zarnzy,FaZe,Turkey,298,8046,5696,6130,1322,40.2,0.71,0.76,0.16,68.8,0.94,46,28,6
Snergie,paiN,Belgium,273,7098,4673,5341,843,49.1,0.66,0.75,0.12,57.0,0.9,44,32,10
Cliskx,GamerLegion,France,318,7950,4532,5603,673,34.6,0.57,0.7,0.08,54.8,0.94,42,35,11
Drven3r,MIBR,Canada,390,9360,7902,5375,991,41.6,0.84,0.57,0.11,93.6,1.2,56,31,45
Cllex3r,Virtus.pro,France,330,6930,4413,4689,1136,55.4,0.64,0.68,0.16,76.1,1.12,34,19,16
fluno0,Eternal Fire,Estonia,350,8400,4670,5597,1175,40.7,0.56,0.67,0.14,67.4,0.87,37,41,16
swost7,Vitality,Ukraine,192,5184,3005,3402,621,37.0,0.58,0.66,0.12,63.4,0.9,26,33,2
grell0,OG,Kazakhstan,87,2262,1584,1608,444,48.9,0.7,0.71,0.2,70.9,1.11,7,11,5
Stelt1,Eternal Fire,Canada,301,6923,3829,4708,1062,53.9,0.55,0.68,0.15,68.8,0.9,39,35,11
Kolt9,BIG,Mongolia,388,8536,4861,5935,1113,41.8,0.57,0.7,0.13,64.9,0.9,38,49,16
nion4k,G2,Sweden,325,8775,5966,5851,1070,51.1,0.68,0.67,0.12,74.5,1.03,17,32,21
flost5s,Heroic,Latvia,403,9269,5501,5675,1431,53.8,0.59,0.61,0.15,74.1,1.01,40,42,19
Swant3r,Spirit,Estonia,319,7656,4855,4772,943,53.8,0.63,0.62,0.12,75.2,1.09,33,26,3
klex3r,Vitality,Brazil,183,4026,2427,2547,504,40.7,0.6,0.63,0.13,76.2,0.96,23,21,10
xyre9,Monte,Turkey,100,2700,1566,1955,276,48.7,0.58,0.72,0.1,59.5,0.8,13,13,1
Frent7,TYLOO,Brazil,363,8712,5322,6674,831,47.1,0.61,0.77,0.1,64.8,0.86,49,56,17
prace3r,Apeks,Canada,252,6300,3238,4329,742,38.0,0.51,0.69,0.12,67.6,0.9,24,47,11
blade3r,Astralis,Latvia,84,2268,1266,1629,254,38.5,0.56,0.72,0.11,61.2,0.86,13,7,0
skion5s,Complexity,Norway,151,3624,2126,2453,376,43.2,0.59,0.68,0.1,59.7,0.7,9,24,5
crodoo,Apeks,Turkey,104,2288,1440,1653,206,49.1,0.63,0.72,0.09,70.1,0.89,13,10,2
Prink5s,TYLOO,Czech Republic,226,6328,3258,3985,707,47.9,0.51,0.63,0.11,71.5,0.92,22,37,3
nodox,Astralis,Germany,305,7015,4075,5033,538,47.0,0.58,0.72,0.08,49.8,0.77,25,40,0
kaze7,MIBR,Netherlands,201,5226,2837,3504,547,42.2,0.54,0.67,0.1,75.4,0.84,26,24,5
klex5s,MOUZ,Sweden,100,2600,1468,1819,350,39.4,0.56,0.7,0.13,65.3,0.87,11,7,5
flodo3r,FURIA,Brazil,166,3486,2127,2156,520,43.4,0.61,0.62,0.15,67.4,0.94,20,16,7
Daze9,Heroic,Ukraine,91,2457,1252,1729,214,36.3,0.51,0.7,0.09,65.5,0.91,6,13,5
swlex7,Outsiders,Finland,71,1633,734,1049,84,47.9,0.45,0.64,0.05,55.4,0.91,9,12,2
Swlexa,GamerLegion,Kazakhstan,310,7440,4073,5065,879,45.7,0.55,0.68,0.12,71.6,0.85,35,47,13
Crulf9,Imperial,Russia,448,11200,7607,6691,1562,40.3,0.68,0.6,0.14,72.4,1.01,47,34,21
glark7,G2,Turkey,85,2040,1424,1202,384,32.4,0.7,0.59,0.19,73.2,1.02,5,8,4
zlexoo,Outsiders,Poland,205,5330,3271,3321,667,49.5,0.61,0.62,0.13,72.1,0.98,16,14,11
dace9,paiN,Finland,63,1575,953,1066,237,40.5,0.61,0.68,0.15,70.4,0.87,7,6,2
Niko5s,Vitality,Canada,110,2860,1664,1766,487,49.2,0.58,0.62,0.17,80.9,0.88,9,9,8
zongzy,Heroic,Australia,289,7514,4780,5149,1490,44.6,0.64,0.69,0.2,69.7,0.98,29,27,24
Drell5s,FaZe,Finland,254,5842,4132,3770,1053,43.9,0.71,0.65,0.18,69.9,0.97,25,34,29
brazez,MOUZ,Denmark,251,6275,3748,4077,1055,39.6,0.6,0.65,0.17,67.9,1.01,18,29,25
prolt7,Outsiders,Sweden,394,8274,4319,5734,1221,51.6,0.52,0.69,0.15,75.5,0.97,53,23,17
skongi,FaZe,Estonia,164,4264,2293,2820,422,34.8,0.54,0.66,0.1,58.4,0.9,21,24,4
zadeie,Lynn Vision,Netherlands,185,4625,3343,3222,572,50.1,0.72,0.7,0.12,59.6,1.1,20,14,6
Dionx,Fnatic,Czech Republic,270,7020,5299,4454,1279,50.7,0.75,0.63,0.18,69.1,0.94,25,28,19
nantzy,Monte,Mongolia,120,3120,2304,1952,406,52.3,0.74,0.63,0.13,67.5,1.12,8,11,3
shelty,Complexity,United States,300,6900,4397,4461,1334,44.2,0.64,0.65,0.19,85.7,1.04,21,29,12
Swulf5s,Liquid,Argentina,237,6162,3430,3670,1063,35.5,0.56,0.6,0.17,74.4,1.01,23,15,16
Glush0,paiN,Bosnia,187,4675,2756,3444,615,43.9,0.59,0.74,0.13,65.1,0.89,22,24,6
prosta,Astralis,Belgium,411,11097,5911,7611,1546,57.7,0.53,0.69,0.14,67.9,0.92,24,31,25
nafany,Imperial,Turkey,200,5000,3007,3388,567,38.4,0.6,0.68,0.11,59.0,0.92,23,26,9
blunoa,ENCE,Turkey,117,2457,1487,1797,354,45.8,0.61,0.73,0.14,62.1,0.86,11,20,4
Shiko3r,Cloud9,Ukraine,433,11258,6672,7402,1784,55.2,0.59,0.66,0.16,56.4,1.03,32,42,24
Sharnie,Monte,Turkey,210,5880,3250,4194,543,35.6,0.55,0.71,0.09,59.5,0.82,33,30,9
Delt4k,Apeks,Netherlands,215,5375,4410,3111,411,48.8,0.82,0.58,0.08,96.0,1.23,25,13,12
Brantzy,G2,Denmark,355,8520,5985,4947,1659,50.5,0.7,0.58,0.19,66.2,1.0,24,31,26
Grost0,Spirit,Czech Republic,347,8328,5002,5259,1296,43.2,0.6,0.63,0.16,67.3,1.0,26,27,21
Trerg0,Imperial,Bosnia,129,3225,1981,2219,360,42.2,0.61,0.69,0.11,64.0,1.02,21,15,1
zantix,Vitality,Finland,299,6578,4475,4428,895,50.1,0.68,0.67,0.14,73.9,1.12,17,37,21
Grellz,Liquid,United States,347,6940,4305,4411,1142,42.5,0.62,0.64,0.16,72.6,1.09,29,22,19
sherg4k,OG,Estonia,376,10152,5614,6433,1285,34.3,0.55,0.63,0.13,68.4,0.96,47,64,2
Flulfer,GamerLegion,Poland,76,2052,1301,1436,263,42.9,0.63,0.7,0.13,68.2,0.83,8,10,1
Stade0,Lynn Vision,Norway,314,7850,4548,5794,853,50.4,0.58,0.74,0.11,66.7,0.9,27,65,14
prulf3r,FaZe,Ukraine,98,2744,1621,1686,665,49.4,0.59,0.61,0.24,75.0,1.01,5,8,2
Frrixix,Complexity,Australia,341,8184,4198,5911,764,40.0,0.51,0.72,0.09,53.3,0.74,41,61,22
snyrei,Astralis,Sweden,379,9854,6101,6847,1701,45.0,0.62,0.69,0.17,69.0,0.99,27,34,24
Frell4k,Virtus.pro,Argentina,405,10530,8900,6773,1190,60.2,0.85,0.64,0.11,90.0,1.28,52,21,43
zelt0,G2,Argentina,246,6150,5167,3659,986,56.3,0.84,0.6,0.16,90.2,1.23,23,28,19
frumea,FURIA,Poland,158,3634,2348,2220,446,47.2,0.65,0.61,0.12,81.9,1.02,11,7,10
glrix4k,SAW,Netherlands,329,8225,5151,4900,1274,44.4,0.63,0.6,0.15,70.0,1.06,31,23,13
Prosto,Lynn Vision,United States,178,3738,3168,2111,377,69.3,0.85,0.56,0.1,93.0,1.36,19,16,12
blodox,paiN,Czech Republic,319,7975,5856,4992,1217,42.0,0.73,0.63,0.15,69.8,0.91,30,26,4
pryrezy,BIG,Norway,199,3980,2256,2717,196,47.2,0.57,0.68,0.05,67.9,0.95,18,18,10
flazei,Virtus.pro,Finland,179,4475,2868,3275,341,45.2,0.64,0.73,0.08,68.2,0.85,12,25,8
frergus,NIP,United States,119,2618,1650,1673,411,49.8,0.63,0.64,0.16,69.3,1.02,9,12,6
Blong0,NIP,Russia,74,1850,1220,1322,323,37.6,0.66,0.72,0.17,67.7,0.9,14,7,3
flinky,Astralis,Denmark,433,9959,6575,6300,1446,48.4,0.66,0.63,0.15,71.4,0.9,43,21,35
nantz,Heroic,Belgium,258,6966,3803,5115,1108,44.5,0.55,0.73,0.16,74.0,0.89,24,25,13
clopsa,FURIA,Norway,368,8832,5736,5310,1039,45.9,0.65,0.6,0.12,74.1,1.02,24,41,19
skink3r,BIG,Kazakhstan,79,1896,1225,1245,75,47.2,0.65,0.66,0.04,70.4,0.87,6,10,4
Prush0,Complexity,United States,391,7820,5659,4880,1243,42.0,0.72,0.62,0.16,77.8,0.91,29,43,12
skiskx,paiN,Germany,381,9144,4423,6195,830,46.7,0.48,0.68,0.09,60.9,0.92,58,65,15
zongus,Lynn Vision,Belgium,296,7696,4787,5025,1395,47.8,0.62,0.65,0.18,78.0,1.06,24,24,10
glven7,Apeks,Turkey,386,8878,5805,5879,1507,43.3,0.65,0.66,0.17,84.3,1.06,50,33,15
Prulfzy,Astralis,Canada,354,8496,6632,4777,781,63.4,0.78,0.56,0.09,96.2,1.18,68,38,42
grisky,Eternal Fire,Poland,88,2200,1389,1393,271,46.8,0.63,0.63,0.12,79.7,1.11,8,6,6
Grace5s,Cloud9,Czech Republic,369,9963,4811,6425,1324,40.8,0.48,0.64,0.13,64.4,0.92,41,44,26
nodous,Navi,Latvia,325,8125,4328,5606,913,40.8,0.53,0.69,0.11,59.8,0.85,42,48,3
Brace3r,Imperial,Kazakhstan,449,12572,8213,8418,2236,42.5,0.65,0.67,0.18,67.7,0.98,25,40,40
grulf1,Spirit,China,447,10281,6089,6939,2114,46.7,0.59,0.68,0.21,71.8,1.09,32,29,46
Snent0,Apeks,Belgium,180,5040,3271,3221,650,40.1,0.65,0.64,0.13,75.8,0.93,14,14,10
Prushoo,Heroic,Australia,420,10500,6552,6998,1330,42.5,0.62,0.67,0.13,76.3,1.03,40,22,20
niskx,Astralis,France,340,8160,5789,5539,988,44.1,0.71,0.68,0.12,75.3,1.1,28,32,28
Kong4k,Heroic,Norway,399,9177,5961,5666,1310,51.2,0.65,0.62,0.14,70.8,1.12,27,31,13
Glume3r,Lynn Vision,Germany,246,6396,4773,3812,697,58.4,0.75,0.6,0.11,84.9,1.33,24,17,32
Flikous,MOUZ,China,417,11676,8947,7096,565,48.0,0.77,0.61,0.05,81.7,1.29,66,46,28
swunoer,Outsiders,Germany,159,3657,2545,2284,508,48.8,0.7,0.62,0.14,83.8,1.09,9,9,12
Skyre5s,BIG,Netherlands,166,3320,2918,1852,353,53.0,0.88,0.56,0.11,87.7,1.23,23,11,19
trade0,Apeks,Bosnia,321,7383,4221,4608,927,51.6,0.57,0.62,0.13,85.0,1.01,19,35,16
Clergix,Liquid,Turkey,285,7410,6400,3429,866,66.1,0.86,0.46,0.12,102.7,1.25,32,23,22
Frarko,Imperial,United States,296,7400,4668,5753,903,45.7,0.63,0.78,0.12,75.1,0.94,42,38,20
blace4k,FaZe,Ukraine,378,9450,4913,6517,870,44.9,0.52,0.69,0.09,78.7,0.85,50,52,8
Kink,Spirit,United States,251,6275,5136,3990,690,55.7,0.82,0.64,0.11,87.5,1.17,35,25,17
Brikoy,Fnatic,Czech Republic,316,7584,6246,4156,991,55.0,0.82,0.55,0.13,87.3,1.16,37,18,41
stulf1,Monte,Belgium,348,9744,6400,6419,1304,45.9,0.66,0.66,0.13,70.3,1.07,21,36,23
Swuno4k,NIP,Bosnia,102,2448,1357,1666,221,37.6,0.55,0.68,0.09,75.5,0.91,8,17,3
sniski,Monte,Latvia,171,3933,2968,1968,338,64.5,0.75,0.5,0.09,97.9,1.28,21,13,15
flrix1,MOUZ,Bosnia,125,3250,2133,2016,584,43.6,0.66,0.62,0.18,63.0,1.04,8,13,10
trveno,Monte,Turkey,188,4512,2492,3036,573,46.2,0.55,0.67,0.13,75.9,0.84,23,20,8
stops,BIG,Denmark,94,1880,1255,1236,354,43.8,0.67,0.66,0.19,68.0,1.0,8,9,0
dycha,paiN,France,143,2860,1880,1750,357,41.1,0.66,0.61,0.12,71.6,1.04,4,12,4
Zade1,Monte,Germany,184,4048,2533,2960,461,44.9,0.63,0.73,0.11,72.2,0.95,29,23,2
pryre1,paiN,Czech Republic,80,2160,1538,1301,359,52.0,0.71,0.6,0.17,61.3,1.04,7,7,2
zisk0,MOUZ,Estonia,246,6888,4542,4141,1142,40.3,0.66,0.6,0.17,69.2,0.91,12,21,15
Skarn0,NIP,Mongolia,329,8225,4729,5448,1369,52.2,0.58,0.66,0.17,74.0,0.97,43,41,18
kent4k,Virtus.pro,Czech Republic,168,4032,2476,2366,747,42.2,0.61,0.59,0.19,64.7,0.88,17,14,10
snink9,Monte,Netherlands,80,2000,1125,1429,295,46.2,0.56,0.71,0.15,68.4,0.97,10,7,3
Kostzy,Fnatic,Ukraine,264,6336,5137,3979,758,49.0,0.81,0.63,0.12,71.4,1.11,46,21,16
styreix,Apeks,Turkey,220,5720,3651,4097,964,50.9,0.64,0.72,0.17,62.7,0.9,32,33,14
Xlexy,paiN,Poland,386,10036,7485,5610,415,45.0,0.75,0.56,0.04,93.5,1.17,81,13,41
Craze5s,Astralis,Latvia,202,5050,3717,3039,975,42.4,0.74,0.6,0.19,68.6,0.96,15,14,15
Skong9,Navi,Belgium,401,10025,6833,6907,1834,37.8,0.68,0.69,0.18,69.1,1.0,23,39,13
NiKo,GamerLegion,Brazil,86,2150,1720,1380,307,51.7,0.8,0.64,0.14,78.8,0.98,8,10,8
Sklex5s,TheMongolz,Denmark,204,4488,3778,2669,455,56.9,0.84,0.59,0.1,90.7,1.17,24,12,17
Snaceus,Vitality,Estonia,252,5544,4756,3020,512,61.4,0.86,0.54,0.09,84.4,1.32,39,19,14
Trume3r,FURIA,Norway,278,6672,4192,4418,809,36.6,0.63,0.66,0.12,66.8,1.03,21,27,8
xadey,GamerLegion,Sweden,131,3013,2437,1741,360,52.5,0.81,0.58,0.12,76.1,1.27,21,8,15
Swade9,Liquid,Finland,274,7124,5160,4166,1070,43.6,0.72,0.58,0.15,71.6,1.0,19,17,16
Crace9,G2,Turkey,277,6094,4463,3799,871,39.8,0.73,0.62,0.14,76.8,0.94,25,26,20
Crolt9,Apeks,Finland,265,6625,3706,4226,1114,47.1,0.56,0.64,0.17,75.8,1.08,22,18,13
Triskix,FURIA,Turkey,226,5650,4724,2869,619,61.3,0.84,0.51,0.11,89.0,1.38,28,16,22
dlexer,Virtus.pro,Brazil,90,1890,1192,1413,309,31.6,0.63,0.75,0.16,67.9,0.86,9,11,5
Shops1,Navi,Brazil,275,5500,3919,3556,1085,43.3,0.71,0.65,0.2,84.7,0.98,24,29,16
Snarker,NIP,Mongolia,138,3588,2173,2630,587,38.5,0.61,0.73,0.16,63.6,0.76,11,13,5
clink0,Apeks,Czech Republic,308,7700,6111,3860,915,57.5,0.79,0.5,0.12,83.1,1.21,45,24,31
Swostus,Imperial,Canada,62,1240,677,811,231,38.3,0.55,0.65,0.19,63.9,0.81,7,10,2
propsy,TYLOO,Poland,215,4730,3165,2822,827,46.4,0.67,0.6,0.17,81.8,1.1,13,13,11
blanter,paiN,United States,231,5313,3189,3572,555,53.3,0.6,0.67,0.1,61.7,0.94,30,20,15
Swelloo,Fnatic,Poland,156,3744,2139,2720,460,39.9,0.57,0.73,0.12,68.9,0.84,15,16,7
Snell5s,FaZe,Mongolia,210,4620,2743,3259,410,46.6,0.59,0.71,0.09,67.6,0.88,19,28,7
glantx,MIBR,Netherlands,308,6160,3951,4079,743,41.5,0.64,0.66,0.12,73.3,0.96,25,27,8
Starnus,Cloud9,Norway,337,8425,4548,5492,1093,46.3,0.54,0.65,0.13,54.5,0.91,27,50,13
Graceix,Monte,Estonia,308,7392,4717,4900,1218,48.9,0.64,0.66,0.16,62.1,1.12,26,30,21
Dade5s,TheMongolz,Australia,190,4180,2610,2579,476,40.5,0.62,0.62,0.11,65.4,0.86,30,32,0
frace9,FaZe,Czech Republic,336,8064,6556,4396,764,47.5,0.81,0.55,0.09,82.6,1.32,51,16,37
Swerg3r,Navi,Germany,350,10150,6206,6454,1078,45.4,0.61,0.64,0.11,71.6,0.98,24,35,27
skergx,SAW,Bosnia,463,11575,8848,6851,1125,53.5,0.76,0.59,0.1,86.7,1.33,61,31,42
crent3r,Spirit,Mongolia,365,9125,8288,5644,583,57.0,0.91,0.62,0.06,90.3,1.32,48,32,47
xaceoo,TYLOO,France,79,1580,859,1075,206,57.4,0.54,0.68,0.13,63.8,0.8,6,9,2
